id,hourly_wage,latitude,longitude,has_overtime,monthly_hours
JOB05214,1128,32.891920,131.779675,0,118
JOB05215,1546,31.737950,130.805398,1,160
JOB05216,1487,35.294635,136.891303,1,208
JOB05217,1549,35.538939,139.950274,0,170
JOB05218,1503,34.772771,135.831917,0,164
JOB05219,1381,33.562026,130.246206,0,153
JOB05220,1343,40.821205,141.355195,0,125
JOB05221,1457,35.068842,135.802069,1,158
JOB05222,1200,31.661345,131.535344,0,153
JOB05223,1782,35.890138,139.903521,0,144
JOB05224,1384,35.489757,139.581899,0,168
JOB05225,1325,34.761537,135.979884,0,154
JOB05226,1508,38.183232,141.177664,1,189
JOB05227,1594,35.193368,137.006065,0,152
JOB05228,1684,34.642412,135.244709,0,152
JOB05229,1335,34.765875,136.726821,0,152
JOB05230,1539,35.788832,139.530580,0,175
JOB05231,1256,35.628744,140.034272,0,179
JOB05232,1508,35.461001,139.947414,0,142
JOB05233,1712,34.587839,135.912754,0,172
JOB05234,1309,35.460168,140.044751,0,181
JOB05235,1378,34.868398,135.612979,0,158
JOB05236,1646,35.357886,137.285100,1,186
JOB05237,1214,35.491195,139.762007,0,153
JOB05238,1315,33.071215,130.852752,0,137
JOB05239,1652,35.859874,139.669258,0,166
JOB05240,1409,35.585807,140.043084,0,134
JOB05241,1891,35.872175,140.025580,0,148
JOB05242,1442,34.896474,137.152728,1,150
JOB05243,1789,34.823806,135.393086,0,166
JOB05244,1697,35.598239,139.455566,0,137
JOB05245,1363,39.233534,141.611725,0,152
JOB05246,1246,35.661581,139.936652,0,180
JOB05247,1383,35.529634,139.629025,1,206
JOB05248,1347,35.338093,137.098311,0,132
JOB05249,1164,32.180283,131.337908,0,124
JOB05250,1220,34.685751,135.516558,1,143
JOB05251,1649,34.732419,135.795595,0,142
JOB05252,1709,35.877101,139.749578,0,162
JOB05253,1931,35.603351,139.564282,1,150
JOB05254,1424,35.537636,139.603186,1,184
JOB05255,1775,34.568926,135.121872,0,157
JOB05256,1203,35.265077,136.689299,0,129
JOB05257,1673,35.046219,135.327144,1,169
JOB05258,1490,40.380886,140.601746,1,159
JOB05259,1426,34.865225,135.410020,0,149
JOB05260,1469,35.604720,139.800152,1,174
JOB05261,1284,34.630556,135.425815,0,146
JOB05262,1162,34.606392,135.715525,0,183
JOB05263,1586,35.635581,139.985190,0,145
JOB05264,1327,35.834532,140.018614,0,138
JOB05265,1263,34.652804,135.288758,0,128
JOB05266,1103,38.869590,141.332895,0,123
JOB05267,1283,34.819607,135.997078,0,155
JOB05268,1446,34.558853,135.180454,1,196
JOB05269,1433,35.164305,135.576871,0,162
JOB05270,1824,35.818970,139.957405,0,188
JOB05271,1756,34.577854,135.353435,0,184
JOB05272,1628,35.847141,139.523952,0,178
JOB05273,1599,32.542828,130.726754,1,163
JOB05274,1681,35.514532,139.916745,1,176
JOB05275,1317,35.154964,137.168881,0,156
JOB05276,1150,35.249230,136.696296,1,145
JOB05277,1936,35.495992,139.923977,1,183
JOB05278,1546,35.144936,136.812484,1,183
JOB05279,1346,35.056918,135.434566,0,150
JOB05280,1564,35.894284,139.955323,1,202
JOB05281,1365,35.465800,140.023046,0,182
JOB05282,1412,35.146828,135.593074,0,172
JOB05283,1283,34.711117,135.492751,0,149
JOB05284,1368,33.599506,131.261835,0,140
JOB05285,1616,34.929875,135.314207,0,171
JOB05286,1358,33.408288,131.318067,0,118
JOB05287,1431,32.190884,131.341715,1,161
JOB05288,1006,33.697214,130.408295,0,125
JOB05289,1852,35.170611,136.737751,1,144
JOB05290,1884,34.621045,135.457686,1,206
JOB05291,1792,35.720247,139.828835,1,168
JOB05292,1518,35.070026,136.604618,1,191
JOB05293,1586,35.582104,139.990847,0,162
JOB05294,1998,35.731346,139.565947,1,195
JOB05295,1797,35.782475,139.460370,0,158
JOB05296,1240,35.640006,139.911296,0,155
JOB05297,1481,34.913515,136.660038,0,163
JOB05298,1686,35.455613,140.002933,0,174
JOB05299,1115,38.254362,140.218804,0,116
JOB05300,987,38.366002,141.720816,0,136
JOB05301,1328,35.782419,139.809141,0,183
JOB05302,1337,35.708138,140.018356,0,142
JOB05303,1588,34.785498,135.526553,0,129
JOB05304,1460,35.481082,140.008263,0,156
JOB05305,1538,35.231893,135.664023,1,187
JOB05306,1315,35.706697,139.662721,1,160
JOB05307,1518,35.126975,135.565771,1,185
JOB05308,1368,34.744047,135.625008,1,168
JOB05309,1213,35.843554,139.998923,0,141
JOB05310,1338,34.750923,135.674916,1,176
JOB05311,1278,38.310654,140.436841,0,174
JOB05312,1376,39.528539,141.554238,0,124
JOB05313,1488,40.743765,141.388995,1,148
JOB05314,1572,34.630273,135.167055,0,139
JOB05315,1715,34.741942,135.936790,0,146
JOB05316,1875,35.678680,139.636545,0,186
JOB05317,1449,34.897147,135.814199,0,144
JOB05318,1321,40.316697,140.289913,0,164
JOB05319,1012,39.672725,140.323255,0,135
JOB05320,1694,35.167676,135.489404,1,150
JOB05321,1228,34.668652,135.850337,1,195
JOB05322,1513,34.724250,136.757129,1,154
JOB05323,1459,35.656038,139.656067,0,166
JOB05324,1796,35.657500,139.641588,1,210
JOB05325,1480,34.977761,135.254462,0,152
JOB05326,1283,32.991404,131.616961,1,184
JOB05327,1204,34.956445,135.382467,0,137
JOB05328,1661,35.502847,139.771686,1,182
JOB05329,1679,35.661744,139.773922,1,212
JOB05330,1428,32.328892,131.181623,1,188
JOB05331,1189,32.120285,130.289131,1,168
JOB05332,1126,33.175005,130.254197,0,125
JOB05333,1492,31.736727,131.052239,0,131
JOB05334,1600,34.914900,136.824162,1,186
JOB05335,1384,34.789778,135.312268,0,141
JOB05336,1525,35.486687,139.655789,0,162
JOB05337,1535,35.844178,139.599016,0,143
JOB05338,1746,34.628964,137.008413,0,125
JOB05339,1429,35.598284,139.974274,0,145
JOB05340,1516,38.754751,141.758905,1,204
JOB05341,1315,35.642172,139.816582,0,139
JOB05342,1285,31.378953,131.697490,0,180
JOB05343,1406,35.095656,137.044533,1,159
JOB05344,1405,35.322399,137.045007,0,139
JOB05345,1347,34.857680,135.399314,1,134
JOB05346,1455,35.038100,135.688641,1,151
JOB05347,1587,34.643824,136.706099,0,165
JOB05348,1256,35.005378,136.868026,0,173
JOB05349,1565,35.230067,135.986809,0,157
JOB05350,1165,34.673023,135.117593,0,172
JOB05351,1498,34.931504,135.420313,0,173
JOB05352,1618,34.866769,135.893034,0,137
JOB05353,1801,35.185852,137.251436,1,191
JOB05354,1543,33.392715,130.136994,0,132
JOB05355,1394,32.170277,131.036996,0,165
JOB05356,1274,34.836371,137.294218,1,160
JOB05357,1289,35.030704,135.342704,0,180
JOB05358,1377,33.680736,130.728708,1,165
JOB05359,1419,35.526463,140.008733,0,159
JOB05360,2031,35.655198,139.808987,1,151
JOB05361,1064,32.228331,130.828554,0,117
JOB05362,1130,35.221567,136.625583,0,165
JOB05363,1365,39.923121,141.229695,0,155
JOB05364,1557,35.841783,139.860781,0,170
JOB05365,1120,32.023964,131.057496,0,117
JOB05366,1256,34.584451,135.921278,0,142
JOB05367,1543,35.036969,135.472877,0,139
JOB05368,1908,34.742916,135.916427,1,161
JOB05369,1427,35.808208,139.558938,0,156
JOB05370,1240,33.058698,131.386052,0,124
JOB05371,1180,35.164974,136.662664,0,134
JOB05372,1254,35.730579,139.564342,0,183
JOB05373,1174,34.926487,135.998618,0,139
JOB05374,1152,40.630035,141.468930,0,114
JOB05375,1578,35.872493,139.465644,0,160
JOB05376,1613,34.997531,137.187568,0,167
JOB05377,1435,35.009580,135.993086,0,167
JOB05378,1398,31.812870,130.622841,1,142
JOB05379,1300,34.985343,135.720836,0,147
JOB05380,1215,40.235438,141.655677,0,146
JOB05381,1450,34.570256,135.311556,0,148
JOB05382,1384,31.460865,130.425139,0,155
JOB05383,1812,35.832667,140.004496,0,148
JOB05384,1626,34.785098,137.289059,0,171
JOB05385,1146,31.409990,131.765369,0,136
JOB05386,1400,35.826329,139.589802,0,151
JOB05387,1286,33.688569,131.296081,1,131
JOB05388,1773,35.454932,139.500452,0,155
JOB05389,1535,35.515193,139.937967,0,148
JOB05390,1545,34.985344,136.974917,1,173
JOB05391,1367,35.576486,139.825731,0,163
JOB05392,1159,33.026540,131.668440,0,160
JOB05393,1125,39.557774,141.554078,0,153
JOB05394,1637,34.828011,135.123447,0,155
JOB05395,1339,34.699992,135.871061,0,165
JOB05396,1641,34.806611,135.946457,0,125
JOB05397,1379,35.317627,136.940596,0,151
JOB05398,1111,32.408965,130.129594,0,149
JOB05399,1182,39.386761,140.550021,0,142
JOB05400,1841,35.683623,139.567699,0,176
JOB05401,1759,35.466233,139.957136,1,184
JOB05402,1355,35.147392,135.186219,0,160
JOB05403,1636,34.953195,137.026636,0,157
JOB05404,1634,35.209749,136.707966,1,166
JOB05405,1778,35.766676,139.918917,0,179
JOB05406,1431,35.143369,136.897029,0,164
JOB05407,1340,34.613368,135.312309,0,167
JOB05408,1338,32.593034,131.696662,0,150
JOB05409,1756,35.635634,139.661963,0,136
JOB05410,1348,31.687031,130.635469,0,130
JOB05411,1890,35.797935,139.662694,1,181
JOB05412,1010,39.263483,140.477489,0,159
JOB05413,1524,35.118298,135.284149,0,184
JOB05414,1702,35.894840,139.831170,0,157
JOB05415,1439,34.764701,136.694101,1,188
JOB05416,1289,34.937019,135.143126,0,153
JOB05417,1549,35.224604,137.010689,0,168
JOB05418,1444,35.499739,139.959809,0,173
JOB05419,1494,31.789702,130.493304,1,171
JOB05420,1600,34.706483,135.516743,1,159
JOB05421,1537,34.925673,136.783787,0,142
JOB05422,1499,35.338408,136.622203,0,172
JOB05423,1579,33.675407,130.664084,1,166
JOB05424,1402,39.951876,141.027955,1,161
JOB05425,1659,35.534595,139.770475,1,203
JOB05426,1464,35.825542,139.567469,0,190
JOB05427,1413,35.741643,139.925247,0,163
JOB05428,1465,35.128847,135.729800,1,175
JOB05429,1003,40.672169,141.584937,0,132
JOB05430,1644,35.764374,139.599171,0,172
JOB05431,1651,35.505502,139.755911,0,162
JOB05432,1753,35.328181,136.682839,1,204
JOB05433,1506,35.832083,139.913802,0,140
JOB05434,1762,35.888963,139.719745,1,184
JOB05435,1227,35.629103,139.955718,0,185
JOB05436,1776,34.550743,135.348746,1,205
JOB05437,1130,32.728049,131.405671,1,167
JOB05438,1324,34.667524,136.942317,0,141
JOB05439,1874,35.748285,139.727694,1,196
JOB05440,1534,34.675065,137.254834,1,156
JOB05441,1742,34.753706,137.229153,0,159
JOB05442,1283,33.520554,130.107695,0,176
JOB05443,1191,33.696582,131.104212,0,116
JOB05444,1376,40.760288,140.594511,0,117
JOB05445,1802,34.689211,136.680703,1,183
JOB05446,1545,35.809703,139.676590,0,146
JOB05447,1642,34.858320,135.180069,1,196
JOB05448,1348,35.736547,139.795672,0,186
JOB05449,1843,35.272722,136.912201,1,184
JOB05450,1077,39.173274,140.405014,0,159
JOB05451,1604,35.516773,139.706136,1,157
JOB05452,1620,35.697897,139.617251,0,183
JOB05453,1933,35.507413,140.030293,1,173
JOB05454,1795,35.864775,139.646563,0,159
JOB05455,1596,35.815679,139.849338,0,178
JOB05456,1754,34.832032,135.810547,1,154
JOB05457,1745,34.599133,135.246463,1,179
JOB05458,1386,35.077789,135.637750,0,179
JOB05459,1457,31.384496,131.717388,0,177
JOB05460,1283,34.891506,135.393744,0,177
JOB05461,1153,31.945509,130.218795,0,139
JOB05462,1711,35.754317,139.510043,0,130
JOB05463,1712,34.597227,135.911670,0,155
JOB05464,1364,35.723788,139.838340,0,154
JOB05465,1432,35.632175,139.873020,0,157
JOB05466,1352,34.702864,136.627108,0,134
JOB05467,1548,35.152661,136.760783,0,140
JOB05468,1194,40.437778,140.515985,0,173
JOB05469,1112,31.600077,130.232837,0,118
JOB05470,1182,34.909147,137.224311,1,164
JOB05471,1317,34.777905,135.203186,0,147
JOB05472,1853,34.868356,135.988137,1,194
JOB05473,1543,34.743395,137.181114,1,165
JOB05474,1403,35.804216,139.584062,0,152
JOB05475,1074,38.495428,140.643159,0,153
JOB05476,1295,35.535597,139.681943,0,163
JOB05477,1707,35.898780,139.762659,0,164
JOB05478,1216,39.473464,141.552381,1,151
JOB05479,1049,38.002179,140.281049,0,117
JOB05480,1542,34.584357,135.169080,0,165
JOB05481,1688,35.457740,139.971483,0,173
JOB05482,1601,35.709803,140.041508,0,149
JOB05483,1445,34.768647,137.140103,1,140
JOB05484,1465,34.865547,136.973033,1,206
JOB05485,1168,34.904551,135.471350,0,156
JOB05486,1716,35.124541,135.292708,1,151
JOB05487,1214,35.719052,139.842388,0,131
JOB05488,1720,34.895066,135.115527,0,156
JOB05489,1312,34.893792,137.068857,1,159
JOB05490,1344,34.945736,136.721697,1,192
JOB05491,1374,34.919429,135.892642,0,136
JOB05492,1334,34.699489,136.825088,0,151
JOB05493,1595,35.248930,135.448014,0,182
JOB05494,1578,35.590654,139.967411,0,167
JOB05495,1582,34.667154,136.697047,1,137
JOB05496,1313,31.560613,130.569439,0,161
JOB05497,1432,34.853422,135.307530,0,144
JOB05498,1603,34.812160,135.652970,0,177
JOB05499,1425,34.990629,137.085335,0,154
JOB05500,1216,34.567188,135.734015,0,153
JOB05501,1869,35.809235,139.948136,0,175
JOB05502,1307,32.950620,131.560496,0,177
JOB05503,1295,35.481345,140.028852,0,187
JOB05504,1353,32.608676,131.774472,0,126
JOB05505,1554,35.713967,139.690360,0,165
JOB05506,1326,34.613395,137.278539,1,153
JOB05507,1675,35.748357,139.451047,1,161
JOB05508,1786,34.896826,135.638860,1,172
JOB05509,1622,34.640139,137.184491,1,192
JOB05510,1711,35.825218,139.811755,0,153
JOB05511,1137,35.393060,137.011537,0,165
JOB05512,1426,40.244255,141.536970,0,150
JOB05513,1398,34.788813,135.847845,0,165
JOB05514,1776,35.812768,139.473234,1,184
JOB05515,1653,35.529942,139.986037,1,155
JOB05516,1605,35.593284,139.488693,1,196
JOB05517,1700,35.013680,135.563363,0,130
JOB05518,1346,39.811348,141.521356,1,194
JOB05519,1893,35.808368,140.011404,0,140
JOB05520,1166,34.868626,137.183947,0,177
JOB05521,1717,35.855265,139.611428,1,209
JOB05522,1569,35.030865,137.193926,1,156
JOB05523,1465,34.831099,135.987591,1,169
JOB05524,1600,34.890156,137.133814,0,133
JOB05525,1817,35.759350,139.915372,0,163
JOB05526,1190,34.798451,136.749236,0,128
JOB05527,1662,35.053640,136.852411,0,165
JOB05528,1743,34.633582,135.984433,1,166
JOB05529,1783,35.565765,140.004872,0,178
JOB05530,1793,35.138616,135.632509,0,173
JOB05531,1238,34.897022,137.278955,0,142
JOB05532,1725,35.645134,139.904956,1,201
JOB05533,1469,35.787615,139.804086,0,184
JOB05534,1191,34.955934,136.885949,0,148
JOB05535,1652,35.804856,139.558907,1,185
JOB05536,1559,35.058420,135.731452,1,167
JOB05537,1405,39.192552,140.379246,1,140
JOB05538,1094,33.395266,131.567083,1,144
JOB05539,1721,35.777830,139.494053,0,160
JOB05540,1525,35.568412,139.511639,0,131
JOB05541,1457,34.648879,135.953490,1,192
JOB05542,1174,34.589897,135.654570,0,175
JOB05543,1709,34.709165,136.709597,1,190
JOB05544,1381,40.602475,141.761699,0,174
JOB05545,1653,35.863023,139.710416,0,190
JOB05546,2020,35.504528,139.945348,1,197
JOB05547,1664,35.179810,135.537639,1,197
JOB05548,1602,35.791656,139.865133,0,179
JOB05549,1758,34.914754,135.709170,0,177
JOB05550,1617,35.664044,139.818212,1,206
JOB05551,1227,34.880583,135.190401,0,183
JOB05552,1273,35.514872,139.837933,1,169
JOB05553,1588,35.562522,139.611310,0,152
JOB05554,1414,35.519126,139.871850,1,215
JOB05555,1414,35.853874,139.848712,0,168
JOB05556,1338,35.709683,139.977776,0,149
JOB05557,1406,40.323172,140.909488,0,173
JOB05558,1153,40.150461,141.602919,0,117
JOB05559,1495,34.572083,135.438418,0,128
JOB05560,1394,34.721284,135.979963,0,171
JOB05561,1729,35.632995,139.716940,1,201
JOB05562,1280,31.956345,130.851678,0,178
JOB05563,1728,35.058769,135.260978,0,177
JOB05564,1492,35.560253,139.803176,0,135
JOB05565,1427,38.190952,141.523199,0,144
JOB05566,1359,35.061842,135.596486,0,148
JOB05567,1672,35.147637,135.445967,1,194
JOB05568,1797,34.958546,135.218765,0,163
JOB05569,1270,35.101959,135.677946,0,159
JOB05570,1222,34.994040,135.408250,0,141
JOB05571,1840,35.476167,139.451284,0,137
JOB05572,1418,35.234087,136.730933,0,179
JOB05573,1793,35.722168,140.044539,1,168
JOB05574,1128,32.851672,131.317910,0,142
JOB05575,1736,35.622958,139.876067,0,132
JOB05576,1123,31.954893,131.709577,0,135
JOB05577,1479,35.024639,136.639286,0,120
JOB05578,1532,35.782581,139.722552,1,194
JOB05579,1536,35.336455,137.240654,0,147
JOB05580,1312,34.865358,136.920417,0,165
JOB05581,1665,34.942605,135.232777,1,158
JOB05582,1264,34.745410,136.796946,0,128
JOB05583,1158,38.718807,141.680694,0,134
JOB05584,1541,34.970019,136.667727,1,182
JOB05585,1720,35.680576,139.854873,1,162
JOB05586,1396,35.470374,139.504344,1,159
JOB05587,1550,35.712520,139.711075,0,175
JOB05588,1212,35.176175,135.620385,0,142
JOB05589,1358,31.958065,130.173585,0,144
JOB05590,1266,35.552257,139.529984,0,176
JOB05591,1690,35.628029,139.984701,1,180
JOB05592,1355,35.585079,139.723856,1,151
JOB05593,1594,35.209056,136.728423,1,165
JOB05594,1421,34.967296,135.275010,0,184
JOB05595,1922,35.652498,139.623397,1,162
JOB05596,1334,35.780579,139.701316,1,212
JOB05597,1246,35.838278,139.786387,0,177
JOB05598,1273,31.547024,130.799820,0,163
JOB05599,1566,34.819539,135.176769,0,158
JOB05600,1803,34.724147,136.976766,1,131
JOB05601,1086,38.043655,140.573157,1,155
JOB05602,1376,40.174706,141.355468,0,156
JOB05603,1393,35.224388,135.660654,1,177
JOB05604,1294,33.077780,130.690039,0,116
JOB05605,1877,35.021748,136.920847,1,195
JOB05606,1026,40.880565,140.834919,0,112
JOB05607,2034,35.635109,139.553086,1,157
JOB05608,1832,35.659355,140.040973,1,163
JOB05609,1621,35.675654,139.455550,1,161
JOB05610,1559,35.895629,139.993933,1,202
JOB05611,1687,34.729428,135.446317,0,128
JOB05612,1816,35.494249,139.771784,0,178
JOB05613,1135,34.639201,136.758746,0,130
JOB05614,1111,33.507518,130.615420,1,202
JOB05615,1467,35.625741,140.004532,0,140
JOB05616,1936,35.772496,139.902923,1,170
JOB05617,1496,38.221091,140.628424,1,139
JOB05618,1631,34.819715,135.636190,0,182
JOB05619,1654,35.718248,139.982161,1,188
JOB05620,1467,35.219189,135.835482,1,205
JOB05621,1667,34.639666,136.980963,1,178
JOB05622,1793,35.485722,139.542900,0,133
JOB05623,1675,34.615894,136.897034,0,127
JOB05624,1543,35.244695,135.996168,0,162
JOB05625,1254,34.871147,136.680004,1,171
JOB05626,1289,38.507364,141.063678,0,111
JOB05627,1697,34.952588,135.322569,1,162
JOB05628,1669,34.632468,137.156668,0,137
JOB05629,1520,34.996237,136.658111,1,159
JOB05630,1262,35.853899,139.938332,0,144
JOB05631,1329,35.637333,139.957081,0,176
JOB05632,1979,35.707058,139.577102,1,153
JOB05633,1495,34.738974,135.710583,0,136
JOB05634,1490,34.960132,136.797431,1,190
JOB05635,1466,35.056819,137.120206,0,159
JOB05636,1381,32.817009,131.680847,1,163
JOB05637,1383,32.105007,131.105449,1,159
JOB05638,1616,34.699177,137.042227,1,155
JOB05639,1355,34.860494,136.616819,0,164
JOB05640,1718,35.621725,139.927653,1,176
JOB05641,1529,34.980761,137.108320,1,165
JOB05642,1475,34.884794,135.183742,0,156
JOB05643,1487,35.775992,139.876621,1,175
JOB05644,1338,40.850767,140.557198,1,187
JOB05645,1186,39.707205,140.955201,1,177
JOB05646,1497,33.351944,130.477383,0,173
JOB05647,1163,39.224165,140.861483,1,159
JOB05648,1512,35.740649,139.794369,0,167
JOB05649,1189,38.309107,141.452556,0,142
JOB05650,1515,35.676753,139.565076,1,208
JOB05651,1190,39.794892,140.278105,0,113
JOB05652,1391,35.046862,136.779049,1,170
JOB05653,1818,35.003706,135.709445,1,151
JOB05654,1338,34.694869,135.391541,1,146
JOB05655,1915,35.776731,139.718718,1,193
JOB05656,1291,35.608277,139.786057,1,168
JOB05657,1299,34.619767,137.105373,0,134
JOB05658,1378,38.262799,141.254721,1,156
JOB05659,1728,34.987912,137.009817,1,151
JOB05660,1031,33.362699,131.185762,0,164
JOB05661,1278,35.010245,136.667971,0,121
JOB05662,1528,35.592922,139.994647,1,150
JOB05663,1410,34.813125,137.194620,1,163
JOB05664,1646,34.976898,135.468274,0,183
JOB05665,1262,34.958889,135.675736,1,210
JOB05666,1219,34.778139,135.415497,1,150
JOB05667,1670,34.662291,137.081877,1,188
JOB05668,1764,34.939470,135.777477,0,181
JOB05669,1892,35.073309,135.688934,1,173
JOB05670,1335,35.537461,139.816268,1,145
JOB05671,1864,35.858968,139.550377,0,172
JOB05672,1294,35.792511,139.569878,0,148
JOB05673,1920,34.870249,135.160758,1,162
JOB05674,1006,32.391746,130.306077,0,168
JOB05675,1430,35.708044,139.596465,0,149
JOB05676,1924,35.868064,139.845893,1,183
JOB05677,1881,35.451344,139.723634,0,162
JOB05678,1862,35.860369,140.015596,0,161
JOB05679,1834,35.487057,140.043280,1,168
JOB05680,1678,35.086214,136.924291,1,147
JOB05681,1364,35.701924,139.668762,0,143
JOB05682,1358,40.889348,140.955429,0,111
JOB05683,1462,35.735099,139.537675,0,142
JOB05684,1506,34.559811,135.755238,0,175
JOB05685,1896,35.590610,139.953902,1,181
JOB05686,1254,35.009741,137.286345,1,145
JOB05687,1225,39.709714,141.338034,0,129
JOB05688,1158,34.615911,135.497321,0,146
JOB05689,1601,34.914360,135.171364,0,146
JOB05690,1769,34.903863,137.197047,1,192
JOB05691,1567,35.634572,139.803436,0,140
JOB05692,1841,35.028195,135.756015,1,156
JOB05693,1207,38.094481,140.311397,1,141
JOB05694,1476,38.158567,140.205422,1,179
JOB05695,1350,34.609511,137.219289,0,121
JOB05696,1668,35.725963,139.883506,0,152
JOB05697,1475,34.705038,135.446674,0,154
JOB05698,1707,35.676115,139.843866,1,163
JOB05699,1943,35.687947,139.630599,1,153
JOB05700,1240,34.607181,137.299570,0,174
JOB05701,1432,35.510743,139.949473,1,203
JOB05702,1382,35.490195,139.586712,0,184
JOB05703,1478,35.566066,140.011318,0,185
JOB05704,1513,34.679629,135.624319,0,142
JOB05705,1292,39.262226,140.621961,0,135
JOB05706,1373,35.254313,137.059214,1,180
JOB05707,1755,35.724255,139.892748,0,164
JOB05708,1685,35.515330,139.965813,1,197
JOB05709,1130,40.812631,141.605561,0,166
JOB05710,1800,35.171551,135.968618,0,150
JOB05711,1576,35.812099,139.527876,1,185
JOB05712,1410,35.567068,139.514287,0,136
JOB05713,1376,40.030845,141.711462,1,156
JOB05714,1452,35.450807,139.831918,0,188
JOB05715,1246,34.954824,135.556808,0,142
JOB05716,1921,35.465218,140.033895,1,164
JOB05717,1476,35.467956,139.537837,0,169
JOB05718,1192,40.440193,141.742857,1,155
JOB05719,1351,38.717623,141.395393,0,115
JOB05720,1886,35.746974,139.716309,1,172
JOB05721,1181,39.861586,140.218736,0,157
JOB05722,1174,34.678555,136.932381,0,180
JOB05723,1388,35.741778,139.550884,0,150
JOB05724,1783,35.893810,139.949984,0,130
JOB05725,1501,35.551506,139.680007,0,162
JOB05726,1399,34.917775,136.739145,1,170
JOB05727,1706,35.548282,139.837439,0,157
JOB05728,1334,31.704582,131.463359,0,164
JOB05729,1711,35.032648,135.853094,0,146
JOB05730,1361,34.664485,136.750057,1,158
JOB05731,1110,34.945526,136.887268,0,161
JOB05732,1310,35.055481,135.112100,1,183
JOB05733,1582,35.588300,139.698474,1,195
JOB05734,1672,34.674066,135.456747,1,166
JOB05735,1593,34.908768,135.961057,0,160
JOB05736,1641,31.536035,131.379135,1,188
JOB05737,1542,32.730141,131.787469,1,158
JOB05738,1277,35.142258,137.043918,0,147
JOB05739,1546,35.831127,139.774101,0,167
JOB05740,1440,34.820516,135.258903,0,137
JOB05741,1420,35.459596,139.943078,0,146
JOB05742,1700,35.744983,139.630564,1,166
JOB05743,1226,35.869168,139.721852,0,177
JOB05744,1226,35.521073,139.529559,0,134
JOB05745,1373,40.670124,141.515878,0,159
JOB05746,1633,35.366555,136.911741,0,153
JOB05747,1351,34.772662,135.777662,0,166
JOB05748,1422,35.383170,137.066992,1,172
JOB05749,1514,35.156390,135.343312,0,181
JOB05750,1634,35.898081,139.631707,0,143
JOB05751,1557,35.551050,139.775280,0,159
JOB05752,1826,35.593690,139.639832,0,159
JOB05753,1143,39.523055,140.245282,1,157
JOB05754,1196,32.272304,130.195650,1,173
JOB05755,1485,35.289921,137.295707,0,134
JOB05756,1742,34.561631,135.562436,1,164
JOB05757,1217,35.173141,135.415073,0,136
JOB05758,1375,31.849738,131.355301,1,173
JOB05759,1306,34.632475,135.986946,0,138
JOB05760,1685,35.623807,139.547711,1,202
JOB05761,1326,35.524822,140.022348,0,180
JOB05762,1418,34.776484,137.080057,0,128
JOB05763,1589,35.145608,136.934638,0,125
JOB05764,1604,35.485019,139.589847,0,153
JOB05765,1852,35.540172,139.740587,1,161
JOB05766,1410,38.484732,141.742603,0,113
JOB05767,1430,34.687442,135.196251,0,134
JOB05768,1071,33.209932,131.017137,1,183
JOB05769,1776,35.518383,139.619639,0,146
JOB05770,1734,35.517357,139.793030,1,200
JOB05771,1471,35.598485,139.539102,0,141
JOB05772,1296,35.528891,139.618420,0,159
JOB05773,1674,35.227979,135.667190,0,172
JOB05774,1254,34.879159,136.609872,0,175
JOB05775,1563,34.809621,135.264101,0,146
JOB05776,1302,35.117220,135.111690,0,185
JOB05777,1255,40.125832,140.244585,0,157
JOB05778,2044,35.636715,139.587159,1,195
JOB05779,1182,35.009776,135.370819,0,137
JOB05780,1453,35.491503,139.847056,1,195
JOB05781,1738,35.229764,136.899069,0,127
JOB05782,1880,35.648931,139.747272,0,190
JOB05783,1428,38.241426,141.433310,0,170
JOB05784,1626,32.694982,130.115419,1,153
JOB05785,1228,38.153503,140.749095,0,165
JOB05786,1508,35.214141,137.102275,1,161
JOB05787,1449,35.487085,139.769892,1,189
JOB05788,1360,35.562558,139.488501,0,162
JOB05789,1426,32.476308,131.341435,1,150
JOB05790,1877,35.520855,139.899043,1,177
JOB05791,1618,32.270693,130.910238,1,175
JOB05792,1306,32.719358,131.054069,0,173
JOB05793,1479,35.715182,139.900393,0,137
JOB05794,1398,40.729184,141.254852,0,117
JOB05795,1398,35.101807,135.991753,1,185
JOB05796,1605,34.910997,136.814796,0,161
JOB05797,1194,40.250857,140.502539,0,164
JOB05798,1622,35.585692,139.464041,0,175
JOB05799,1210,35.772504,139.811251,0,186
JOB05800,1490,34.849504,135.515019,1,145
JOB05801,1798,35.828086,139.676527,1,174
JOB05802,1654,32.022370,130.341521,1,164
JOB05803,1814,35.891007,140.011796,0,153
JOB05804,1292,34.680608,137.168593,1,158
JOB05805,1509,35.815305,139.697187,1,213
JOB05806,1494,35.535872,139.948138,1,162
JOB05807,1761,35.745876,139.953205,1,182
JOB05808,1131,33.638306,131.230357,0,166
JOB05809,1740,35.149073,135.911927,1,183
JOB05810,1215,38.098757,141.003577,0,131
JOB05811,1367,38.377705,140.976703,0,166
JOB05812,1722,35.574428,139.963481,0,182
JOB05813,1538,34.970958,137.142222,0,170
JOB05814,1678,35.085589,136.923599,0,137
JOB05815,1940,35.502646,139.725891,1,180
JOB05816,1636,35.795642,139.844630,0,174
JOB05817,1754,34.831911,135.507564,0,141
JOB05818,1545,35.561305,140.005113,0,166
JOB05819,1543,35.788239,139.543510,1,182
JOB05820,1285,35.057860,135.778866,0,151
